timestamp,key,event
73968.045734288,JUMP,press
73968.084488685,RIGHT,press
73968.575592539,JUMP,release
73968.584504889,RIGHT,press
73968.614712389,RIGHT,press
73968.634578047,RIGHT,release
73968.884669755,RIGHT,press
73968.934754665,JUMP,press
73969.437321655,JUMP,press
73969.47237541,JUMP,press
73969.472454298,JUMP,release
73969.551186886,RIGHT,release
73969.671891644,LEFT,press
73969.772671015,JUMP,press
73970.279009502,JUMP,press
73970.298147612,JUMP,release
73970.510828095,JUMP,press
73970.936507083,JUMP,release
73971.598138615,LEFT,release
73971.59820324,JUMP,press
73971.609732271,RIGHT,press
73972.111042952,RIGHT,press
73972.151945609,RIGHT,press
73972.181886254,RIGHT,press
73972.205362081,JUMP,release
73972.213322378,RIGHT,press
73972.242931745,RIGHT,press
73972.275400605,RIGHT,press
73972.312966874,RIGHT,press
73972.34277259,RIGHT,press
73972.373073828,RIGHT,press
73972.40285907,RIGHT,press
73972.432912393,RIGHT,press
73972.434758395,JUMP,press
73972.609642789,UP,press
73972.759805299,ATTACK,press
73972.802100579,JUMP,release
73973.085335046,ATTACK,release
73973.135191583,UP,release
73973.251054218,RIGHT,release
73973.361296585,DOWN,press
73973.434709862,JUMP,press
73973.609654228,RIGHT,press
73973.686364624,ATTACK,press
73973.722419784,JUMP,release
73973.973334479,ATTACK,release
73974.124155091,DOWN,release
73974.259903726,JUMP,press
73974.37204424,ATTACK,press
73974.526318233,JUMP,release
73974.634500468,ATTACK,release
73974.645614919,RIGHT,release
73974.885036471,RIGHT,press
73975.384659757,RIGHT,press
73975.418633715,RIGHT,press
73975.457983317,RIGHT,press
73975.487819638,RIGHT,press
73975.522630985,RIGHT,press
73975.565426105,RIGHT,press
73975.596249652,RIGHT,press
73975.628247251,RIGHT,press
73975.668208979,RIGHT,press
73975.699171004,RIGHT,press
73975.731532629,RIGHT,press
73975.760805149,RIGHT,press
73975.791757325,RIGHT,press
73975.829779066,RIGHT,press
73975.859675094,RIGHT,press
73975.891463668,RIGHT,press
73975.921460295,RIGHT,press
73975.940107181,RIGHT,release
73976.385879564,LEFT,press
73976.886157071,LEFT,press
73976.916210886,LEFT,press
73976.957888941,LEFT,press
73976.972601422,LEFT,release
73978.372840047,RIGHT,press
73978.73492036,UP,press
73978.869475875,JUMP,press
73979.170884051,ATTACK,press
73979.317155803,JUMP,release
73979.427646403,ATTACK,release
73979.484702384,UP,release
73979.509885764,RIGHT,release
73979.660645819,RIGHT,press
73979.747217085,JUMP,press
73979.771480901,ATTACK,press
73980.047477829,ATTACK,release
73980.087481211,JUMP,release
73980.275219733,RIGHT,release
73980.584915158,ATTACK,press
73980.796820187,ATTACK,release
73980.872707506,RIGHT,press
73981.25970111,RIGHT,release
73981.278939107,ATTACK,press
73981.459880814,ATTACK,release
73981.72096264,UP,press
73982.003537238,LEFT,press
73982.023521233,ATTACK,press
73982.170949802,LEFT,release
73982.258908428,ATTACK,release
73982.272042873,UP,release
73982.284922788,LEFT,press
73982.573877149,ATTACK,press
73982.595741113,LEFT,release
73982.846876046,ATTACK,release
73982.997907896,RIGHT,press
73983.284996207,RIGHT,release
73983.437133637,JUMP,press
73983.460011641,RIGHT,press
73983.748239913,ATTACK,press
73983.820872037,JUMP,release
73983.872754846,RIGHT,release
73983.946956681,ATTACK,release
73984.435077194,LEFT,press
73984.535298562,JUMP,press
73984.825157825,JUMP,release
73984.849773858,LEFT,release
73986.210197085,LEFT,press
73986.354241687,JUMP,press
73986.58506851,UP,press
73986.65862142,JUMP,release
73986.816525229,UP,release
73987.059915977,LEFT,release
73987.363378066,UP,press
73987.535382905,LEFT,press
73987.697155759,JUMP,press
73988.196743375,JUMP,press
73988.227428168,JUMP,press
73988.257532522,JUMP,press
73988.283896482,UP,release
73988.287879513,JUMP,press
73988.320022832,JUMP,press
73988.349999795,JUMP,press
73988.373297874,UP,press
73988.431523989,JUMP,release
73988.48725318,UP,release
73988.921220784,JUMP,press
73989.420870661,JUMP,press
73989.42185572,JUMP,release
73989.668998387,LEFT,release
73990.788159434,LEFT,press
73990.79858852,JUMP,press
73991.299183997,JUMP,press
73991.336254809,JUMP,press
73991.367257014,JUMP,press
73991.389165976,JUMP,release
73991.947030089,LEFT,release
73992.21050327,LEFT,press
73992.42294958,JUMP,press
73992.922422952,JUMP,press
73992.954324993,JUMP,press
73992.98273554,JUMP,press
73993.012968585,JUMP,press
73993.058875477,JUMP,press
73993.060434573,JUMP,release
73994.035393027,JUMP,press
73994.096106119,LEFT,release
73994.147406096,RIGHT,press
73994.248790792,RIGHT,release
73994.410347606,RIGHT,press
73994.490363048,JUMP,release
73994.522106138,RIGHT,release
73994.700589408,ATTACK,press
73994.835469407,DOWN,press
73994.934224923,ATTACK,release
73995.123653989,DOWN,release
73995.196772706,DOWN,press
73995.260384357,JUMP,press
73995.27237583,ATTACK,press
73995.522149776,ATTACK,release
73995.560767458,DOWN,release
73995.651635929,JUMP,release
73995.722983738,UP,press
73995.785619409,ATTACK,press
73996.02275809,ATTACK,release
73996.135160479,RIGHT,press
73996.18548007,UP,release
73996.362178665,RIGHT,release
73996.584688218,RIGHT,press
73996.811877331,JUMP,press
73996.811941444,UP,press
73996.866871791,ATTACK,press
73997.322263218,ATTACK,release
73997.436442297,JUMP,release
73997.522266859,UP,release
73997.548203454,JUMP,press
73997.635639543,JUMP,release
73997.973533103,JUMP,press
73998.084499648,ATTACK,press
73998.376714282,ATTACK,release
73998.385474809,JUMP,release
73998.436258459,UP,press
73998.572484374,ATTACK,press
73998.809239003,ATTACK,release
73998.859279103,RIGHT,release
73999.035222574,UP,release
73999.311165806,JUMP,press
73999.322492094,RIGHT,press
73999.436183059,ATTACK,press
73999.516898714,UP,press
73999.6592792,JUMP,release
73999.700248603,ATTACK,release
73999.77241469,UP,release
73999.910591501,RIGHT,release
74000.672792083,RIGHT,press
74001.028112384,RIGHT,release
74001.928430234,JUMP,press
74002.432289132,JUMP,press
74002.470668464,JUMP,press
74002.50055003,JUMP,press
74002.532184424,JUMP,press
74002.562392074,JUMP,press
74002.593437236,JUMP,press
74002.62854521,RIGHT,press
74002.659326284,JUMP,release
74002.697452423,RIGHT,release
74002.922631108,RIGHT,press
74003.174435235,JUMP,press
74003.677922673,JUMP,press
74003.707917846,JUMP,press
74003.739418314,JUMP,press
74003.768503923,JUMP,press
74003.799169467,JUMP,press
74003.839734845,JUMP,release
74004.337420842,JUMP,press
74004.772928705,RIGHT,release
74004.823046891,LEFT,press
74004.823131817,JUMP,release
74005.000752747,LEFT,release
